Label,No,B3,B2,B1,F1,F2,F3,POSB3,POSB2,POSB1,POSF1,POSF2,POSF3
0,6,周,围,存,在,着,一,nr,v,v,p,uz,m
1,7,围,存,在,着,一,个,v,v,p,uz,m,q
1,8,存,在,着,一,个,中,v,p,uz,m,q,f
0,9,在,着,一,个,中,华,p,uz,m,q,f,ns
1,10,着,一,个,中,华,文,uz,m,q,f,ns,n
0,11,一,个,中,华,文,化,m,q,f,ns,n,n
1,12,个,中,华,文,化,圈,q,f,ns,n,n,q
0,13,中,华,文,化,圈,，,f,ns,n,n,q,x
0,14,华,文,化,圈,，,周,ns,n,n,q,x,nr
1,15,文,化,圈,，,周,边,n,n,q,x,nr,d
1,16,化,圈,，,周,边,国,n,q,x,nr,d,n
0,17,圈,，,周,边,国,家,q,x,nr,d,n,q
0,18,，,周,边,国,家,历,x,nr,d,n,q,n
0,19,周,边,国,家,历,代,nr,d,n,q,n,q
1,20,边,国,家,历,代,向,d,n,q,n,q,p
0,21,国,家,历,代,向,中,n,q,n,q,p,f
1,22,家,历,代,向,中,国,q,n,q,p,f,n
1,23,历,代,向,中,国,朝,n,q,p,f,n,ns
0,24,代,向,中,国,朝,贡,q,p,f,n,ns,n
1,25,向,中,国,朝,贡,，,p,f,n,ns,n,x
0,26,中,国,朝,贡,，,直,f,n,ns,n,x,d
1,27,国,朝,贡,，,直,到,n,ns,n,x,d,v
1,28,朝,贡,，,直,到,清,ns,n,x,d,v,t
0,29,贡,，,直,到,清,朝,n,x,d,v,t,ns
1,30,，,直,到,清,朝,。,x,d,v,t,ns,x
0,31,直,到,清,朝,。,/s,d,v,t,ns,x,NAN
1,32,到,清,朝,。,/s,/s,v,t,ns,x,NAN,NAN
1,0,/s,/s,/s,历,史,上,NAN,NAN,NAN,n,nr,f
0,1,/s,/s,历,史,上,尼,NAN,NAN,n,nr,f,nr
1,2,/s,历,史,上,尼,泊,NAN,n,nr,f,nr,ng
1,3,历,史,上,尼,泊,尔,n,nr,f,nr,ng,nr
0,4,史,上,尼,泊,尔,、,nr,f,nr,ng,nr,x
0,5,上,尼,泊,尔,、,朝,f,nr,ng,nr,x,ns
1,6,尼,泊,尔,、,朝,鲜,nr,ng,nr,x,ns,n
1,7,泊,尔,、,朝,鲜,、,ng,nr,x,ns,n,x
0,8,尔,、,朝,鲜,、,琉,nr,x,ns,n,x,ns
1,9,、,朝,鲜,、,琉,球,x,ns,n,x,ns,n
1,10,朝,鲜,、,琉,球,、,ns,n,x,ns,n,x
0,11,鲜,、,琉,球,、,越,n,x,ns,n,x,d
1,12,、,琉,球,、,越,南,x,ns,n,x,d,ns
1,13,琉,球,、,越,南,、,ns,n,x,d,ns,x
0,14,球,、,越,南,、,菲,n,x,d,ns,x,ns
1,15,、,越,南,、,菲,律,x,d,ns,x,ns,nr
1,16,越,南,、,菲,律,宾,d,ns,x,ns,nr,nr
0,17,南,、,菲,律,宾,、,ns,x,ns,nr,nr,x
0,18,、,菲,律,宾,、,缅,x,ns,nr,nr,x,zg
1,19,菲,律,宾,、,缅,甸,ns,nr,nr,x,zg,n
1,20,律,宾,、,缅,甸,、,nr,nr,x,zg,n,x
0,21,宾,、,缅,甸,、,老,nr,x,zg,n,x,a
1,22,、,缅,甸,、,老,挝,x,zg,n,x,a,x
1,23,缅,甸,、,老,挝,、,zg,n,x,a,x,x
0,24,甸,、,老,挝,、,泰,n,x,a,x,x,ns
1,25,、,老,挝,、,泰,国,x,a,x,x,ns,n
1,26,老,挝,、,泰,国,是,a,x,x,ns,n,v
0,27,挝,、,泰,国,是,中,x,x,ns,n,v,f
1,28,、,泰,国,是,中,国,x,ns,n,v,f,n
1,29,泰,国,是,中,国,皇,ns,n,v,f,n,n
0,30,国,是,中,国,皇,帝,n,v,f,n,n,n
1,31,是,中,国,皇,帝,册,v,f,n,n,n,q
0,32,中,国,皇,帝,册,封,f,n,n,n,q,q
1,33,国,皇,帝,册,封,的,n,n,n,q,q,uj
0,34,皇,帝,册,封,的,八,n,n,q,q,uj,m
0,35,帝,册,封,的,八,个,n,q,q,uj,m,q
1,36,册,封,的,八,个,属,q,q,uj,m,q,v
0,37,封,的,八,个,属,国,q,uj,m,q,v,n
1,38,的,八,个,属,国,及,uj,m,q,v,n,c
0,39,八,个,属,国,及,朝,m,q,v,n,c,ns
1,40,个,属,国,及,朝,贡,q,v,n,c,ns,n
1,41,属,国,及,朝,贡,国,v,n,c,ns,n,n
0,42,国,及,朝,贡,国,。,n,c,ns,n,n,x
1,43,及,朝,贡,国,。,/s,c,ns,n,n,x,NAN
1,44,朝,贡,国,。,/s,/s,ns,n,n,x,NAN,NAN
1,0,/s,/s,/s,该,图,左,NAN,NAN,NAN,r,n,m
0,1,/s,/s,该,图,左,下,NAN,NAN,r,n,m,f
1,2,/s,该,图,左,下,方,NAN,r,n,m,f,n
0,3,该,图,左,下,方,绘,r,n,m,f,n,v
0,4,图,左,下,方,绘,有,n,m,f,n,v,v
1,5,左,下,方,绘,有,印,m,f,n,v,v,v
0,6,下,方,绘,有,印,度,f,n,v,v,v,zg
1,7,方,绘,有,印,度,次,n,v,v,v,zg,q
0,8,绘,有,印,度,次,大,v,v,v,zg,q,a
1,9,有,印,度,次,大,陆,v,v,zg,q,a,nr
0,10,印,度,次,大,陆,，,v,zg,q,a,nr,x
0,11,度,次,大,陆,，,左,zg,q,a,nr,x,m
1,12,次,大,陆,，,左,边,q,a,nr,x,m,d
1,13,大,陆,，,左,边,更,a,nr,x,m,d,d
0,14,陆,，,左,边,更,远,nr,x,m,d,d,a
1,15,，,左,边,更,远,处,x,m,d,d,a,n
1,16,左,边,更,远,处,的,m,d,d,a,n,uj
0,17,边,更,远,处,的,为,d,d,a,n,uj,p
0,18,更,远,处,的,为,阿,d,a,n,uj,p,j
1,19,远,处,的,为,阿,拉,a,n,uj,p,j,v
1,20,处,的,为,阿,拉,伯,n,uj,p,j,v,nr
0,21,的,为,阿,拉,伯,半,uj,p,j,v,nr,m
0,22,为,阿,拉,伯,半,岛,p,j,v,nr,m,n
0,23,阿,拉,伯,半,岛,及,j,v,nr,m,n,c
0,24,拉,伯,半,岛,及,非,v,nr,m,n,c,h
1,25,伯,半,岛,及,非,洲,nr,m,n,c,h,ng
1,26,半,岛,及,非,洲,。,m,n,c,h,ng,x
0,27,岛,及,非,洲,。,/s,n,c,h,ng,x,NAN
1,28,及,非,洲,。,/s,/s,c,h,ng,x,NAN,NAN
1,0,/s,/s,/s,为,了,抵,NAN,NAN,NAN,p,ul,zg
1,1,/s,/s,为,了,抵,御,NAN,NAN,p,ul,zg,zg
1,2,/s,为,了,抵,御,北,NAN,p,ul,zg,zg,ns
0,3,为,了,抵,御,北,方,p,ul,zg,zg,ns,n
1,4,了,抵,御,北,方,的,ul,zg,zg,ns,n,uj
0,5,抵,御,北,方,的,游,zg,zg,ns,n,uj,v
0,6,御,北,方,的,游,牧,zg,ns,n,uj,v,n
1,7,北,方,的,游,牧,民,ns,n,uj,v,n,ng
0,8,方,的,游,牧,民,族,n,uj,v,n,ng,ng
0,9,的,游,牧,民,族,，,uj,v,n,ng,ng,x
0,10,游,牧,民,族,，,中,v,n,ng,ng,x,f
1,11,牧,民,族,，,中,国,n,ng,ng,x,f,n
1,12,民,族,，,中,国,在,ng,ng,x,f,n,p
0,13,族,，,中,国,在,战,ng,x,f,n,p,n
1,14,，,中,国,在,战,国,x,f,n,p,n,n
1,15,中,国,在,战,国,时,f,n,p,n,n,n
0,16,国,在,战,国,时,期,n,p,n,n,n,n
0,17,在,战,国,时,期,就,p,n,n,n,n,d
0,18,战,国,时,期,就,开,n,n,n,n,d,v
1,19,国,时,期,就,开,始,n,n,n,d,v,d
1,20,时,期,就,开,始,修,n,n,d,v,d,v
0,21,期,就,开,始,修,筑,n,d,v,d,v,v
1,22,就,开,始,修,筑,长,d,v,d,v,v,a
0,23,开,始,修,筑,长,城,v,d,v,v,a,n
1,24,始,修,筑,长,城,。,d,v,v,a,n,x
0,25,修,筑,长,城,。,/s,v,v,a,n,x,NAN
1,26,筑,长,城,。,/s,/s,v,a,n,x,NAN,NAN
1,0,/s,/s,/s,汉,初,采,NAN,NAN,NAN,j,f,v
0,1,/s,/s,汉,初,采,用,NAN,NAN,j,f,v,p
1,2,/s,汉,初,采,用,和,NAN,j,f,v,p,c
0,3,汉,初,采,用,和,亲,j,f,v,p,c,v
1,4,初,采,用,和,亲,政,f,v,p,c,v,n
0,5,采,用,和,亲,政,策,v,p,c,v,n,n
0,6,用,和,亲,政,策,，,p,c,v,n,n,x
0,7,和,亲,政,策,，,汉,c,v,n,n,x,j
1,8,亲,政,策,，,汉,武,v,n,n,x,j,n
1,9,政,策,，,汉,武,帝,n,n,x,j,n,n
0,10,策,，,汉,武,帝,时,n,x,j,n,n,n
0,11,，,汉,武,帝,时,转,x,j,n,n,n,v
1,12,汉,武,帝,时,转,为,j,n,n,n,v,p
1,13,武,帝,时,转,为,战,n,n,n,v,p,n
0,14,帝,时,转,为,战,略,n,n,v,p,n,d
1,15,时,转,为,战,略,进,n,v,p,n,d,v
0,16,转,为,战,略,进,攻,v,p,n,d,v,v
1,17,为,战,略,进,攻,，,p,n,d,v,v,x
0,18,战,略,进,攻,，,一,n,d,v,v,x,m
1,19,略,进,攻,，,一,度,d,v,v,x,m,zg
1,20,进,攻,，,一,度,将,v,v,x,m,zg,d
0,21,攻,，,一,度,将,匈,v,x,m,zg,d,ns
1,22,，,一,度,将,匈,奴,x,m,zg,d,ns,n
1,23,一,度,将,匈,奴,赶,m,zg,d,ns,n,v
0,24,度,将,匈,奴,赶,到,zg,d,ns,n,v,v
1,25,将,匈,奴,赶,到,漠,d,ns,n,v,v,ns
0,26,匈,奴,赶,到,漠,北,ns,n,v,v,ns,ns
1,27,奴,赶,到,漠,北,。,n,v,v,ns,ns,x
0,28,赶,到,漠,北,。,/s,v,v,ns,ns,x,NAN
1,29,到,漠,北,。,/s,/s,v,ns,ns,x,NAN,NAN
1,0,/s,/s,/s,但,连,年,NAN,NAN,NAN,c,nr,m
1,1,/s,/s,但,连,年,征,NAN,NAN,c,nr,m,v
0,2,/s,但,连,年,征,战,NAN,c,nr,m,v,n
1,3,但,连,年,征,战,造,c,nr,m,v,n,v
0,4,连,年,征,战,造,成,nr,m,v,n,v,n
1,5,年,征,战,造,成,国,m,v,n,v,n,n
0,6,征,战,造,成,国,库,v,n,v,n,n,n
1,7,战,造,成,国,库,空,n,v,n,n,n,n
0,8,造,成,国,库,空,虚,v,n,n,n,n,d
1,9,成,国,库,空,虚,，,n,n,n,n,d,x
0,10,国,库,空,虚,，,汉,n,n,n,d,x,j
1,11,库,空,虚,，,汉,朝,n,n,d,x,j,ns
1,12,空,虚,，,汉,朝,又,n,d,x,j,ns,d
0,13,虚,，,汉,朝,又,改,d,x,j,ns,d,v
1,14,，,汉,朝,又,改,为,x,j,ns,d,v,p
1,15,汉,朝,又,改,为,和,j,ns,d,v,p,c
0,16,朝,又,改,为,和,亲,ns,d,v,p,c,v
1,17,又,改,为,和,亲,政,d,v,p,c,v,n
0,18,改,为,和,亲,政,策,v,p,c,v,n,n
0,19,为,和,亲,政,策,，,p,c,v,n,n,x
0,20,和,亲,政,策,，,其,c,v,n,n,x,r
1,21,亲,政,策,，,其,间,v,n,n,x,r,f
1,22,政,策,，,其,间,最,n,n,x,r,f,d
0,23,策,，,其,间,最,著,n,x,r,f,d,n
1,24,，,其,间,最,著,名,x,r,f,d,n,q
1,25,其,间,最,著,名,的,r,f,d,n,q,uj
0,26,间,最,著,名,的,就,f,d,n,q,uj,d
0,27,最,著,名,的,就,是,d,n,q,uj,d,v
1,28,著,名,的,就,是,昭,n,q,uj,d,v,nrt
0,29,名,的,就,是,昭,君,q,uj,d,v,nrt,nz
1,30,的,就,是,昭,君,出,uj,d,v,nrt,nz,v
0,31,就,是,昭,君,出,塞,d,v,nrt,nz,v,v
1,32,是,昭,君,出,塞,。,v,nrt,nz,v,v,x
0,33,昭,君,出,塞,。,/s,nrt,nz,v,v,x,NAN
1,34,君,出,塞,。,/s,/s,nz,v,v,x,NAN,NAN
1,0,/s,/s,/s,自,西,汉,NAN,NAN,NAN,p,f,j
1,1,/s,/s,自,西,汉,的,NAN,NAN,p,f,j,uj
0,2,/s,自,西,汉,的,张,NAN,p,f,j,uj,q
0,3,自,西,汉,的,张,骞,p,f,j,uj,q,g
1,4,西,汉,的,张,骞,出,f,j,uj,q,g,v
0,5,汉,的,张,骞,出,使,j,uj,q,g,v,v
1,6,的,张,骞,出,使,西,uj,q,g,v,v,f
0,7,张,骞,出,使,西,域,q,g,v,v,f,n
1,8,骞,出,使,西,域,，,g,v,v,f,n,x
0,9,出,使,西,域,，,中,v,v,f,n,x,f
1,10,使,西,域,，,中,国,v,f,n,x,f,n
1,11,西,域,，,中,国,和,f,n,x,f,n,c
0,12,域,，,中,国,和,中,n,x,f,n,c,f
1,13,，,中,国,和,中,亚,x,f,n,c,f,j
1,14,中,国,和,中,亚,的,f,n,c,f,j,uj
0,15,国,和,中,亚,的,交,n,c,f,j,uj,v
0,16,和,中,亚,的,交,流,c,f,j,uj,v,n
1,17,中,亚,的,交,流,就,f,j,uj,v,n,d
0,18,亚,的,交,流,就,非,j,uj,v,n,d,h
1,19,的,交,流,就,非,常,uj,v,n,d,h,d
1,20,交,流,就,非,常,频,v,n,d,h,d,n
0,21,流,就,非,常,频,繁,n,d,h,d,n,v
1,22,就,非,常,频,繁,，,d,h,d,n,v,x
0,23,非,常,频,繁,，,中,h,d,n,v,x,f
1,24,常,频,繁,，,中,亚,d,n,v,x,f,j
1,25,频,繁,，,中,亚,的,n,v,x,f,j,uj
0,26,繁,，,中,亚,的,汗,v,x,f,j,uj,zg
0,27,，,中,亚,的,汗,血,x,f,j,uj,zg,n
1,28,中,亚,的,汗,血,马,f,j,uj,zg,n,n
0,29,亚,的,汗,血,马,深,j,uj,zg,n,n,a
1,30,的,汗,血,马,深,受,uj,zg,n,n,a,v
1,31,汗,血,马,深,受,汉,zg,n,n,a,v,j
0,32,血,马,深,受,汉,朝,n,n,a,v,j,ns
1,33,马,深,受,汉,朝,皇,n,a,v,j,ns,n
0,34,深,受,汉,朝,皇,帝,a,v,j,ns,n,n
1,35,受,汉,朝,皇,帝,青,v,j,ns,n,n,ns
0,36,汉,朝,皇,帝,青,睐,j,ns,n,n,ns,g
1,37,朝,皇,帝,青,睐,，,ns,n,n,ns,g,x
0,38,皇,帝,青,睐,，,同,n,n,ns,g,x,p
1,39,帝,青,睐,，,同,时,n,ns,g,x,p,n
1,40,青,睐,，,同,时,中,ns,g,x,p,n,f
0,41,睐,，,同,时,中,亚,g,x,p,n,f,j
1,42,，,同,时,中,亚,的,x,p,n,f,j,uj
0,43,同,时,中,亚,的,一,p,n,f,j,uj,m
0,44,时,中,亚,的,一,些,n,f,j,uj,m,q
1,45,中,亚,的,一,些,作,f,j,uj,m,q,v
0,46,亚,的,一,些,作,物,j,uj,m,q,v,zg
1,47,的,一,些,作,物,如,uj,m,q,v,zg,v
0,48,一,些,作,物,如,苜,m,q,v,zg,v,zg
1,49,些,作,物,如,苜,蓿,q,v,zg,v,zg,x
1,50,作,物,如,苜,蓿,等,v,zg,v,zg,x,u
0,51,物,如,苜,蓿,等,也,zg,v,zg,x,u,d
1,52,如,苜,蓿,等,也,被,v,zg,x,u,d,p
1,53,苜,蓿,等,也,被,引,zg,x,u,d,p,v
1,54,蓿,等,也,被,引,进,x,u,d,p,v,v
1,55,等,也,被,引,进,到,u,d,p,v,v,v
0,56,也,被,引,进,到,中,d,p,v,v,v,f
1,57,被,引,进,到,中,土,p,v,v,v,f,zg
1,58,引,进,到,中,土,。,v,v,v,f,zg,x
0,59,进,到,中,土,。,/s,v,v,f,zg,x,NAN
1,60,到,中,土,。,/s,/s,v,f,zg,x,NAN,NAN
1,0,/s,/s,/s,两,千,多,NAN,NAN,NAN,m,m,m
0,1,/s,/s,两,千,多,年,NAN,NAN,m,m,m,m
0,2,/s,两,千,多,年,前,NAN,m,m,m,m,f
0,3,两,千,多,年,前,的,m,m,m,m,f,uj
1,4,千,多,年,前,的,中,m,m,m,f,uj,f
0,5,多,年,前,的,中,国,m,m,f,uj,f,n
1,6,年,前,的,中,国,就,m,f,uj,f,n,d
0,7,前,的,中,国,就,以,f,uj,f,n,d,p
1,8,的,中,国,就,以,丝,uj,f,n,d,p,m
1,9,中,国,就,以,丝,绸,f,n,d,p,m,n
1,10,国,就,以,丝,绸,之,n,d,p,m,n,u
0,11,就,以,丝,绸,之,路,d,p,m,n,u,n
0,12,以,丝,绸,之,路,和,p,m,n,u,n,c
0,13,丝,绸,之,路,和,中,m,n,u,n,c,f
1,14,绸,之,路,和,中,亚,n,u,n,c,f,j
1,15,之,路,和,中,亚,、,u,n,c,f,j,x
0,16,路,和,中,亚,、,欧,n,c,f,j,x,ns
1,17,和,中,亚,、,欧,洲,c,f,j,x,ns,ng
1,18,中,亚,、,欧,洲,相,f,j,x,ns,ng,v
0,19,亚,、,欧,洲,相,互,j,x,ns,ng,v,d
1,20,、,欧,洲,相,互,交,x,ns,ng,v,d,v
0,21,欧,洲,相,互,交,流,ns,ng,v,d,v,n
1,22,洲,相,互,交,流,商,ng,v,d,v,n,n
0,23,相,互,交,流,商,品,v,d,v,n,n,v
1,24,互,交,流,商,品,，,d,v,n,n,v,x
0,25,交,流,商,品,，,出,v,n,n,v,x,v
1,26,流,商,品,，,出,口,n,n,v,x,v,q
1,27,商,品,，,出,口,丝,n,v,x,v,q,m
0,28,品,，,出,口,丝,绸,v,x,v,q,m,n
1,29,，,出,口,丝,绸,和,x,v,q,m,n,c
0,30,出,口,丝,绸,和,茶,v,q,m,n,c,n
1,31,口,丝,绸,和,茶,叶,q,m,n,c,n,nr
1,32,丝,绸,和,茶,叶,等,m,n,c,n,nr,u
0,33,绸,和,茶,叶,等,商,n,c,n,nr,u,n
1,34,和,茶,叶,等,商,品,c,n,nr,u,n,v
1,35,茶,叶,等,商,品,。,n,nr,u,n,v,x
0,36,叶,等,商,品,。,/s,nr,u,n,v,x,NAN
1,37,等,商,品,。,/s,/s,u,n,v,x,NAN,NAN
1,0,/s,/s,/s,从,汉,朝,NAN,NAN,NAN,p,j,ns
1,1,/s,/s,从,汉,朝,开,NAN,NAN,p,j,ns,v
0,2,/s,从,汉,朝,开,始,NAN,p,j,ns,v,d
1,3,从,汉,朝,开,始,，,p,j,ns,v,d,x
0,4,汉,朝,开,始,，,朝,j,ns,v,d,x,ns
1,5,朝,开,始,，,朝,鲜,ns,v,d,x,ns,n
1,6,开,始,，,朝,鲜,半,v,d,x,ns,n,m
0,7,始,，,朝,鲜,半,岛,d,x,ns,n,m,n
0,8,，,朝,鲜,半,岛,和,x,ns,n,m,n,c
0,9,朝,鲜,半,岛,和,日,ns,n,m,n,c,m
1,10,鲜,半,岛,和,日,本,n,m,n,c,m,r
1,11,半,岛,和,日,本,就,m,n,c,m,r,d
0,12,岛,和,日,本,就,和,n,c,m,r,d,c
1,13,和,日,本,就,和,中,c,m,r,d,c,f
1,14,日,本,就,和,中,国,m,r,d,c,f,n
1,15,本,就,和,中,国,有,r,d,c,f,n,v
0,16,就,和,中,国,有,贸,d,c,f,n,v,vn
1,17,和,中,国,有,贸,易,c,f,n,v,vn,a
1,18,中,国,有,贸,易,往,f,n,v,vn,a,zg
0,19,国,有,贸,易,往,来,n,v,vn,a,zg,v
0,20,有,贸,易,往,来,和,v,vn,a,zg,v,c
0,21,贸,易,往,来,和,交,vn,a,zg,v,c,v
1,22,易,往,来,和,交,流,a,zg,v,c,v,n
1,23,往,来,和,交,流,。,zg,v,c,v,n,x
0,24,来,和,交,流,。,/s,v,c,v,n,x,NAN
1,25,和,交,流,。,/s,/s,c,v,n,x,NAN,NAN
1,0,/s,/s,/s,自,东,汉,NAN,NAN,NAN,p,ns,j
1,1,/s,/s,自,东,汉,起,NAN,NAN,p,ns,j,v
0,2,/s,自,东,汉,起,，,NAN,p,ns,j,v,x
1,3,自,东,汉,起,，,印,p,ns,j,v,x,v
1,4,东,汉,起,，,印,度,ns,j,v,x,v,zg
1,5,汉,起,，,印,度,的,j,v,x,v,zg,uj
0,6,起,，,印,度,的,佛,v,x,v,zg,uj,n
0,7,，,印,度,的,佛,教,x,v,zg,uj,n,v
1,8,印,度,的,佛,教,文,v,zg,uj,n,v,n
0,9,度,的,佛,教,文,化,zg,uj,n,v,n,n
0,10,的,佛,教,文,化,开,uj,n,v,n,n,v
0,11,佛,教,文,化,开,始,n,v,n,n,v,d
1,12,教,文,化,开,始,传,v,n,n,v,d,n
0,13,文,化,开,始,传,播,n,n,v,d,n,v
1,14,化,开,始,传,播,到,n,v,d,n,v,v
0,15,开,始,传,播,到,中,v,d,n,v,v,f
1,16,始,传,播,到,中,国,d,n,v,v,f,n
1,17,传,播,到,中,国,，,n,v,v,f,n,x
0,18,播,到,中,国,，,并,v,v,f,n,x,c
1,19,到,中,国,，,并,最,v,f,n,x,c,d
1,20,中,国,，,并,最,终,f,n,x,c,d,d
1,21,国,，,并,最,终,在,n,x,c,d,d,p
0,22,，,并,最,终,在,中,x,c,d,d,p,f
1,23,并,最,终,在,中,国,c,d,d,p,f,n
1,24,最,终,在,中,国,扎,d,d,p,f,n,v
0,25,终,在,中,国,扎,根,d,p,f,n,v,p
1,26,在,中,国,扎,根,，,p,f,n,v,p,x
0,27,中,国,扎,根,，,还,f,n,v,p,x,d
1,28,国,扎,根,，,还,经,n,v,p,x,d,n
1,29,扎,根,，,还,经,由,v,p,x,d,n,p
1,30,根,，,还,经,由,中,p,x,d,n,p,f
0,31,，,还,经,由,中,国,x,d,n,p,f,n
1,32,还,经,由,中,国,传,d,n,p,f,n,n
0,33,经,由,中,国,传,到,n,p,f,n,n,v
1,34,由,中,国,传,到,朝,p,f,n,n,v,ns
0,35,中,国,传,到,朝,鲜,f,n,n,v,ns,n
1,36,国,传,到,朝,鲜,半,n,n,v,ns,n,m
0,37,传,到,朝,鲜,半,岛,n,v,ns,n,m,n
0,38,到,朝,鲜,半,岛,和,v,ns,n,m,n,c
0,39,朝,鲜,半,岛,和,日,ns,n,m,n,c,m
1,40,鲜,半,岛,和,日,本,n,m,n,c,m,r
1,41,半,岛,和,日,本,。,m,n,c,m,r,x
0,42,岛,和,日,本,。,/s,n,c,m,r,x,NAN
1,43,和,日,本,。,/s,/s,c,m,r,x,NAN,NAN
1,0,/s,/s,/s,唐,朝,的,NAN,NAN,NAN,nr,ns,uj
0,1,/s,/s,唐,朝,的,繁,NAN,NAN,nr,ns,uj,v
0,2,/s,唐,朝,的,繁,荣,NAN,nr,ns,uj,v,nr
1,3,唐,朝,的,繁,荣,时,nr,ns,uj,v,nr,n
0,4,朝,的,繁,荣,时,期,ns,uj,v,nr,n,n
1,5,的,繁,荣,时,期,，,uj,v,nr,n,n,x
0,6,繁,荣,时,期,，,长,v,nr,n,n,x,a
1,7,荣,时,期,，,长,安,nr,n,n,x,a,v
1,8,时,期,，,长,安,成,n,n,x,a,v,n
0,9,期,，,长,安,成,为,n,x,a,v,n,p
1,10,，,长,安,成,为,当,x,a,v,n,p,t
0,11,长,安,成,为,当,时,a,v,n,p,t,n
1,12,安,成,为,当,时,世,v,n,p,t,n,n
0,13,成,为,当,时,世,界,n,p,t,n,n,n
1,14,为,当,时,世,界,的,p,t,n,n,n,uj
0,15,当,时,世,界,的,最,t,n,n,n,uj,d
0,16,时,世,界,的,最,重,n,n,n,uj,d,a
1,17,世,界,的,最,重,要,n,n,uj,d,a,v
1,18,界,的,最,重,要,城,n,uj,d,a,v,n
0,19,的,最,重,要,城,市,uj,d,a,v,n,n
1,20,最,重,要,城,市,之,d,a,v,n,n,u
0,21,重,要,城,市,之,一,a,v,n,n,u,m
1,22,要,城,市,之,一,，,v,n,n,u,m,x
0,23,城,市,之,一,，,宽,n,n,u,m,x,a
1,24,市,之,一,，,宽,容,n,u,m,x,a,a
1,25,之,一,，,宽,容,地,u,m,x,a,a,uv
0,26,一,，,宽,容,地,接,m,x,a,a,uv,v
0,27,，,宽,容,地,接,受,x,a,a,uv,v,v
1,28,宽,容,地,接,受,世,a,a,uv,v,v,n
0,29,容,地,接,受,世,界,a,uv,v,v,n,n
1,30,地,接,受,世,界,各,uv,v,v,n,n,r
0,31,接,受,世,界,各,地,v,v,n,n,r,uv
0,32,受,世,界,各,地,而,v,n,n,r,uv,c
0,33,世,界,各,地,而,来,n,n,r,uv,c,v
1,34,界,各,地,而,来,的,n,r,uv,c,v,uj
0,35,各,地,而,来,的,文,r,uv,c,v,uj,n
0,36,地,而,来,的,文,化,uv,c,v,uj,n,n
1,37,而,来,的,文,化,。,c,v,uj,n,n,x
0,38,来,的,文,化,。,/s,v,uj,n,n,x,NAN
1,39,的,文,化,。,/s,/s,uj,n,n,x,NAN,NAN
1,0,/s,/s,/s,新,罗,在,NAN,NAN,NAN,a,j,p
0,1,/s,/s,新,罗,在,唐,NAN,NAN,a,j,p,nr
1,2,/s,新,罗,在,唐,王,NAN,a,j,p,nr,nr
1,3,新,罗,在,唐,王,朝,a,j,p,nr,nr,ns
1,4,罗,在,唐,王,朝,支,j,p,nr,nr,ns,n
0,5,在,唐,王,朝,支,持,p,nr,nr,ns,n,v
1,6,唐,王,朝,支,持,下,nr,nr,ns,n,v,f
0,7,王,朝,支,持,下,统,nr,ns,n,v,f,v
1,8,朝,支,持,下,统,一,ns,n,v,f,v,m
1,9,支,持,下,统,一,朝,n,v,f,v,m,ns
0,10,持,下,统,一,朝,鲜,v,f,v,m,ns,n
1,11,下,统,一,朝,鲜,半,f,v,m,ns,n,m
0,12,统,一,朝,鲜,半,岛,v,m,ns,n,m,n
0,13,一,朝,鲜,半,岛,，,m,ns,n,m,n,x
0,14,朝,鲜,半,岛,，,和,ns,n,m,n,x,c
1,15,鲜,半,岛,，,和,中,n,m,n,x,c,f
1,16,半,岛,，,和,中,土,m,n,x,c,f,zg
1,17,岛,，,和,中,土,的,n,x,c,f,zg,uj
0,18,，,和,中,土,的,往,x,c,f,zg,uj,zg
0,19,和,中,土,的,往,来,c,f,zg,uj,zg,v
1,20,中,土,的,往,来,非,f,zg,uj,zg,v,h
0,21,土,的,往,来,非,常,zg,uj,zg,v,h,d
1,22,的,往,来,非,常,密,uj,zg,v,h,d,a
0,23,往,来,非,常,密,切,zg,v,h,d,a,v
1,24,来,非,常,密,切,。,v,h,d,a,v,x
0,25,非,常,密,切,。,/s,h,d,a,v,x,NAN
1,26,常,密,切,。,/s,/s,d,a,v,x,NAN,NAN
1,0,/s,/s,/s,日,本,曾,NAN,NAN,NAN,m,r,d
0,1,/s,/s,日,本,曾,多,NAN,NAN,m,r,d,m
1,2,/s,日,本,曾,多,次,NAN,m,r,d,m,q
0,3,日,本,曾,多,次,派,m,r,d,m,q,v
0,4,本,曾,多,次,派,遣,r,d,m,q,v,vg
1,5,曾,多,次,派,遣,遣,d,m,q,v,vg,vg
0,6,多,次,派,遣,遣,唐,m,q,v,vg,vg,nr
1,7,次,派,遣,遣,唐,使,q,v,vg,vg,nr,v
0,8,派,遣,遣,唐,使,到,v,vg,vg,nr,v,v
0,9,遣,遣,唐,使,到,唐,vg,vg,nr,v,v,nr
1,10,遣,唐,使,到,唐,朝,vg,nr,v,v,nr,ns
1,11,唐,使,到,唐,朝,，,nr,v,v,nr,ns,x
0,12,使,到,唐,朝,，,全,v,v,nr,ns,x,a
1,13,到,唐,朝,，,全,盘,v,nr,ns,x,a,q
1,14,唐,朝,，,全,盘,学,nr,ns,x,a,q,n
0,15,朝,，,全,盘,学,习,ns,x,a,q,n,v
1,16,，,全,盘,学,习,和,x,a,q,n,v,c
0,17,全,盘,学,习,和,接,a,q,n,v,c,v
